"provid","amphid","name","tambid","region_id"
"17","2","โพชนไก่","4","1"
"17","2","ไม้ดัด","2","1"
"17","3","คอทราย","5","1"
"17","3","ท่าข้าม","4","1"
"17","3","บางระจัน","2","1"
"17","3","หนองกระทุ่ม","6","1"
"17","3","โพทะเล","1","1"
"17","3","โพสังโฆ","3","1"
"17","4","บางน้ำเชี่ยว","3","1"
"17","4","บ้านหม้อ","4","1"
"17","4","บ้านแป้ง","5","1"
"17","4","พรหมบุรี","2","1"
"17","4","พระงาม","1","1"
"17","4","หัวป่า","6","1"
"17","4","โรงช้าง","7","1"
"17","5","ถอนสมอ","1","1"
"17","5","พิกุลทอง","4","1"
"17","5","วิหารขาว","3","1"
"17","5","โพประจักษ์","2","1"
"17","6","งิ้วราย","4","1"
"17","6","ชีน้ำร้าย","5","1"
"17","6","ทองเอน","8","1"
"17","6","ทับยา","3","1"
"17","6","ท่างาม","6","1"
"17","6","น้ำตาล","7","1"
"17","6","ประศุก","2","1"
"17","6","ห้วยชัน","9","1"
"17","6","อินทร์บุรี","1","1"
"17","6","โพธิ์ชัย","10","1"
"18","1","ชัยนาท","4","1"
"18","1","ท่าชัย","3","1"
"18","1","ธรรมามูล","7","1"
"18","1","นางลือ","9","1"
"18","1","บ้านกล้วย","2","1"
"18","1","หาดท่าเสา","6","1"
"18","1","เขาท่าพระ","5","1"
"18","1","เสือโฮก","8","1"
"18","1","ในเมือง","1","1"
"18","2","คุ้งสำเภา","1","1"
"18","2","ท่าฉนวน","4","1"
"18","2","วัดโคก","2","1"
"18","2","ศิลาดาน","3","1"
"18","2","หางน้ำสาคร","5","1"
"18","2","อู่ตะเภา","7","1"
"18","2","ไร่พัฒนา","6","1"
"18","3","บ่อแร่","7","1"
"18","3","มะขามเฒ่า","2","1"
"18","3","วังหมัน","11","1"
"18","3","วัดสิงห์","1","1"
"18","3","หนองขุ่น","6","1"
"18","3","หนองน้อย","3","1"
"18","3","หนองบัว","4","1"
"18","4","ตลุก","2","1"
"18","4","บางหลวง","6","1"
"18","4","สรรพยา","1","1"
"18","4","หาดอาษา","7","1"
"18","4","เขาแก้ว","3","1"
"18","4","โพนางดำตก","4","1"
"18","4","โพนางดำออก","5","1"
"18","5","ดงคอน","6","1"
"18","5","ดอนกำ","7","1"
"18","5","บางขุด","5","1"
"18","5","ห้วยกรด","3","1"
"18","5","ห้วยกรดพัฒนา","8","1"
"18","5","เที่ยงแท้","2","1"
"18","5","แพรกศรีราชา","1","1"
"18","5","โพงาม","4","1"
"18","6","บ้านเชี่ยน","2","1"
"18","6","วังไก่เถื่อน","8","1"
"18","6","สามง่ามท่าโบสถ์","11","1"
"18","6","หนองแซง","6","1"
"18","6","หันคา","1","1"
"18","6","ห้วยงู","7","1"
"18","6","เด่นใหญ่","9","1"
"18","6","ไพรนกยูง","5","1"
"18","7","กุดจอก","4","1"
"18","7","วังตะเคียน","2","1"
"18","7","สะพานหิน","3","1"
"18","7","หนองมะโมง","1","1"
"18","8","กะบกเตี้ย","2","1"
"18","8","สุขเดือนห้า","3","1"
"18","8","เนินขาม","1","1"
"19","1","กุดนกเปล้า","12","1"
"19","1","ดาวเรือง","5","1"
"19","1","ตลิ่งชัน","13","1"
"19","1","ตะกุด","14","1"
"19","1","นาโฉง","6","1"
"19","1","ปากข้าวสาร","10","1"
"19","1","ปากเพรียว","1","1"
"19","1","หนองปลาไหล","11","1"
"19","1","หนองยาว","9","1"
"19","1","หนองโน","8","1"
"19","1","โคกสว่าง","7","1"
"19","2","ชะอม","10","1"
"19","2","ชำผักแพว","13","1"
"19","2","ตาลเดี่ยว","3","1"
"19","2","ทับกวาง","2","1"
"19","2","ท่าคล้อ","5","1"
"19","2","ท่าตูม","9","1"
"19","2","ท่ามะปราง","15","1"
"19","2","บ้านธาตุ","7","1"
"19","2","บ้านป่า","8","1"
"19","2","สองคอน","11","1"
"19","2","หินซ้อน","6","1"
"19","2","ห้วยแห้ง","4","1"
"19","2","เตาปูน","12","1"
"19","2","แก่งคอย","1","1"
"19","3","กุ่มหัก","2","1"
"19","3","คชสิทธิ์","3","1"
"19","3","บัวลอย","6","1"
"19","3","หนองจรเข้","14","1"
"19","3","หนองจิก","13","1"
"19","3","หนองนาก","15","1"
"19","3","หนองปลาหมอ","16","1"
"19","3","หนองปลิง","17","1"
"19","3","หนองแขม","12","1"
"19","3","หนองแค","1","1"
"19","3","หนองโรง","18","1"
"19","3","หนองไข่น้ำ","11","1"
"19","3","ห้วยขมิ้น","9","1"
"19","3","ห้วยทราย","10","1"
"19","3","โคกตูม","4","1"
"19","3","โคกแย้","5","1"
"19","3","โพนทอง","8","1"
"19","3","ไผ่ต่ำ","7","1"
"19","4","คลองเรือ","3","1"
"19","4","บ้านลำ","2","1"
"19","4","วิหารแดง","4","1"
"19","4","หนองสรวง","5","1"
"19","4","หนองหมู","1","1"
"19","4","เจริญธรรม","6","1"
"19","5","ม่วงหวาน","8","1"
"19","5","หนองกบ","5","1"
"19","5","หนองควายโซ","2","1"
"19","5","หนองสีดา","4","1"
"19","5","หนองหัวโพ","3","1"
"19","5","หนองแซง","1","1"
"19","5","เขาดิน","9","1"
"19","5","โคกสะอาด","7","1"
"19","5","ไก่เส่า","6","1"
"19","6","ตลาดน้อย","4","1"
"19","6","บางโขมด","2","1"
"19","6","บ้านครัว","8","1"
"19","6","บ้านหมอ","1","1"
"19","6","สร่างโศก","3","1"
"19","6","หนองบัว","9","1"
"19","6","หรเทพ","5","1"
"19","6","โคกใหญ่","6","1"
"19","6","ไผ่ขวาง","7","1"
"19","7","ดงตะงาว","4","1"
"19","7","ดอนพุด","1","1"
"19","7","บ้านหลวง","3","1"
"19","7","ไผ่หลิ่ว","2","1"
"19","8","ดอนทอง","3","1"
"19","8","บ้านกลับ","2","1"
"19","8","บ้านโปร่ง","4","1"
"19","8","หนองโดน","1","1"
"19","9","ขุนโขลน","2","1"
"19","9","ธารเกษม","3","1"
"19","9","นายาว","4","1"
"19","9","พระพุทธบาท","1","1"
"19","9","พุกร่าง","8","1"
"19","9","พุคำจาน","5","1"
"19","9","หนองแก","9","1"
"19","9","ห้วยป่าหวาย","7","1"
"19","9","เขาวง","6","1"
"19","10","งิ้วงาม","4","1"
"19","10","ต้นตาล","6","1"
"19","10","ท่าช้าง","7","1"
"19","10","บ้านยาง","2","1"
"19","10","พระยาทด","8","1"
"19","10","ม่วงงาม","9","1"
"19","10","ศาลารีไทย","5","1"
"19","10","สวนดอกไม้","12","1"
"19","10","หัวปลวก","3","1"
"19","10","เมืองเก่า","11","1"
"19","10","เริงราง","10","1"
"19","10","เสาไห้","1","1"
"19","11","ซับสนุ่น","9","1"
"19","11","มวกเหล็ก","1","1"
"19","11","มิตรภาพ","2","1"
"19","11","ลำพญากลาง","7","1"
"19","11","ลำสมพุง","5","1"
"19","11","หนองย่างเสือ","4","1"
"19","12","คำพราน","2","1"
"19","12","วังม่วง","3","1"
"19","12","แสลงพัน","1","1"
"19","13","บ้านแก้ง","2","1"
"19","13","ผึ้งรวง","3","1"
"19","13","พุแค","4","1"
"19","13","หน้าพระลาน","6","1"
"19","13","ห้วยบง","5","1"
"19","13","เขาดินพัฒนา","1","1"
"24","1","คลองจุกกระเฌอ","7","1"
"24","1","คลองนครเนื่องเขต","10","1"
"24","1","คลองนา","4","1"
"24","1","คลองหลวงแพ่ง","18","1"
"24","1","คลองอุดมชลจร","17","1"
"24","1","คลองเปรง","16","1"
"24","1","ท่าไข่","2","1"
"24","1","บางกะไห","14","1"
"24","1","บางขวัญ","9","1"
"24","1","บางตีนเป็ด","5","1"
"24","1","บางพระ","13","1"
"24","1","บางเตย","19","1"
"24","1","บางแก้ว","8","1"
"24","1","บางไผ่","6","1"
"24","1","บ้านใหม่","3","1"
"24","1","วังตะเคียน","11","1"
"24","1","หนามแดง","15","1"
"24","1","หน้าเมือง","1","1"
"24","1","โสธร","12","1"
"24","2","ท่าทองหลาง","10","1"
"24","2","บางกระเจ็ด","8","1"
"24","2","บางคล้า","1","1"
"24","2","บางสวน","4","1"
"24","2","ปากน้ำ","9","1"
"24","2","สาวชะโงก","11","1"
"24","2","หัวไทร","14","1"
"24","2","เสม็ดเหนือ","12","1"
"24","2","เสม็ดใต้","13","1"
"24","3","ดอนฉิมพลี","8","1"
"24","3","ดอนเกาะกา","6","1"
"24","3","บางขนาก","2","1"
"24","3","บางน้ำเปรี้ยว","1","1"
"24","3","บึงน้ำรักษ์","5","1"
"24","3","ศาลาแดง","9","1"
"24","3","สิงโตทอง","3","1"
"24","3","หมอนทอง","4","1"
"24","3","โพรงอากาศ","10","1"
"24","3","โยธะกา","7","1"
"24","4","ท่าข้าม","10","1"
"24","4","ท่าสะอ้าน","2","1"
"24","4","บางปะกง","1","1"
"24","4","บางผึ้ง","5","1"
"24","4","บางวัว","3","1"
"24","4","บางสมัคร","4","1"
"24","4","บางเกลือ","6","1"
"24","4","พิมพา","9","1"
"24","4","สองคลอง","7","1"
"24","4","หนองจอก","8","1"
"24","4","หอมศีล","11","1"
"24","4","เขาดิน","12","1"
"24","5","คลองขุด","3","1"
"24","5","คลองบ้านโพธิ์","4","1"
"24","5","คลองประเวศ","5","1"
"24","5","ดอนทราย","6","1"
"24","5","ท่าพลับ","8","1"
"24","5","บางกรูด","12","1"
"24","5","บางซ่อน","11","1"
"24","5","บ้านโพธิ์","1","1"
"24","5","ลาดขวาง","14","1"
"24","5","สนามจันทร์","15","1"
"24","5","สิบเอ็ดศอก","17","1"
"24","5","หนองตีนนก","9","1"
"24","5","หนองบัว","10","1"
"24","5","เกาะไร่","2","1"
"24","5","เทพราช","7","1"
"24","5","แสนภูดาษ","16","1"
"24","5","แหลมประดู่","13","1"
"24","6","ท่าถ่าน","6","1"
"24","6","บ้านซ่อง","2","1"
"24","6","พนมสารคาม","3","1"
"24","6","หนองยาว","5","1"
"24","6","หนองแหน","7","1"
"24","6","เกาะขนุน","1","1"
"24","6","เขาหินซ้อน","8","1"
"24","6","เมืองเก่า","4","1"
"24","7","ดงน้อย","3","1"
"24","7","บางคา","1","1"
"24","7","เมืองใหม่","2","1"
"24","8","คู้ยายหมี","1","1"
"24","8","ทุ่งพระยา","3","1"
"24","8","ท่ากระดาน","2","1"
"24","8","ลาดกระทิง","5","1"
"24","9","วังเย็น","2","1"
"24","9","หนองไม้แก่น","4","1"
"24","9","หัวสำโรง","3","1"
"24","9","แปลงยาว","1","1"
"24","10","คลองตะเกรา","2","1"
"24","10","ท่าตะเกียบ","1","1"
"24","11","ก้อนแก้ว","1","1"
"24","11","คลองเขื่อน","2","1"
